"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141489","CFS 535 - Couple Relationships","Understanding couple relationships through the life course (adolescence to late adulthood); focus on common couple interactions and difficulties from research and clinical perspectives."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138510","CFS 540 - Parent-Child Relations","Influence of parents on children, influence of children on parents, reciprocal interaction between parents and children, applications of systems models, impact of child abuse and divorce on children."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138511","CFS 550 - Theory in Family Studies","Theoretical models of families; analysis, synthesis, and discussion of historical and contemporary relevance of models; application of theory to research, prevention, intervention, and education; critical reading and evaluation of theory-based research on family."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141379","CFS 551 - Assessment in Early Childhood Education","Overview of current child assessment and evaluation approaches and their connections to instructional adaptations in early childhood education (Prek-3 classrooms). This course will only be offered in the summer."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138512","CFS 552 - Diversity in Children and Families","Diversity in child and family contexts, focusing on variations that coincide with major axes of diversity in contemporary societies."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141745","CFS 555 - Cross-Cultural Research in Early Care and Education","Students will design cross-cultural research with international partners including in-depth review of and response to challenges and considerations for cross-cultural research studies; the analyses of historical and contemporary cross-cultural research studies, qualitative research methods, and exposure to diverse cultural contexts are emphasized."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141604","CFS 560 - Culture and Early Development","Examining early development (zero to 5 years) from a cross-cultural perspective; focus on cultural and international research and theory."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138513","CFS 562 - Families and Children Coping with Stress","Processes used by children and families during times of stress. Theoretical contributions to study of impact of developmental stressors and catastrophes on children and families."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138514","CFS 564 - Practicum in Human Development or Family Studies I","School and community programs. Education for human development and family living."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138515","CFS 565 - Practicum in Human Development or Family Studies II","School and community programs concerned with education for human development and family living. Committee approved and supervised written project."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138516","CFS 569 - Practice-based Research in Early Childhood Education","Principles and methodologies of practice-based research for practitioners in early childhood and school settings."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138517","CFS 570 - Research Methods in Child and Family Studies","Empirical means of studying human behavior, evaluating and conducting empirical research."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138518","CFS 572 - Professional Seminar 1: Introduction to CFS","Professional orientation to the field of Child and Family Studies; consideration of multi-disciplinary trends, current research and application, ethics, publication and research planning."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138519","CFS 574 - Analysis of Teaching for Professional Development","Strategies to document and analyze effectiveness of teaching and of professional development. Study and application of various approaches."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138520","CFS 575 - Professional Internship in Teaching","Intensive teaching and teaching-related experiences in professional settings in public schools. Enrollment limited to post-baccalaureate students in professional year program."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138521","CFS 580 - Special Topics in Child and Family Studies","Research, theory and current issues in child development, family studies, or early learning. Topics vary."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138522","CFS 581 - Directed Study in Child and Family Studies","Individual learning experiences in specific topics in child development, family studies, or early learning."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138523","CFS 591 - Clinical Studies","Group and individual seminar activities during full-time internship. Application and evaluation of professional core competencies. Completion and presentation of portfolio and analysis of teaching project."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138524","CFS 600 - Doctoral Research and Dissertation",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138525","CFS 610 - Advanced Special Topics in Child and Family Studies","Advanced, in-depth study in child development, family studies, or early learning. Topics vary."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138526","CFS 620 - Advanced Directed Study in Child and Family Studies","Advanced, in-depth individualized learning experiences in specific topics in family studies, child development, or early learning."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138527","CFS 631 - Adolescent Development in Families","Normative and non-normative adolescent development: physical, cognitive, moral, social, familial, sexual, and personality."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141490","CFS 635 - International Perspectives on Children, Youth, and Family","Advanced exploration of cross-cultural and international research and theory on children, youth, and families, focusing on variations of experience within and between cultural and national contexts."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138528","CFS 640 - Seminar in Child Development, Family Studies, and Early Learning","Recent theoretical and empirical developments in the field. Topics vary."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138529","CFS 650 - Advanced Qualitative Research in Human Sciences","Methods of qualitative research are explored including narrative, phenomenological, ethnographic, grounded theory, and case study approaches. Emphasis on utilizing and analyzing data from in-depth interviews. Development of a proposed study and pilot data collection and analyses are required."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138530","CFS 652 - Gender and Families","Research and theory related to intersections between gender and family interactions, relationships, and processes. Consideration of contemporary societal contexts. Emphasis on gender topics and contexts varies."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138531","CFS 653 - Women and Families","Contemporary women: primary psychological processes in sociological context. Reciprocal influence of society, women, and their families in relation to marriage and parenting."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138532","CFS 660 - Advanced Observation Research Design and Methods","Design of observational research in natural and contrived settings as used in child and family research; observation methods used with these designs."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141805","CFS 661 - Advanced Longitudinal Research Methods","Design, application, and analysis of longitudinal human development research."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141247","CFS 672 - Professional Seminar 2: Professional Socialization","Preparing for a position in a professional setting: finding and understanding job announcements, preparing curriculum vitae, teaching philosophy and research statements, navigating the interview process, accepting a position and transitioning to a professional occupation."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138533","CFS 680 - Knox Area Family and Child Study (KAFACS) Research Practica I","Faculty-directed collaborative original research, including problem definition, instrumentation, data collection, data analysis, and report writing on a panel or sample of families and children in the Knox County area."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138534","CFS 681 - Knox Area Family and Child Study (KAFACS) Research Practica II","Faculty-directed collaborative original research, including problem definition, instrumentation, data collection, data analysis, and report writing on a panel or sample of families and children in the Knox County area."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138565","CHIN 431 - Chinese Literature and Culture","Students will learn to express complicated ideas fluently both in speaking and in prose. Topics may include film, literature, news, business Chinese, etc. The class is conducted in Chinese."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138613","CNST 400 - Special Topics"," "
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138614","CNST 420 - French Cinema","Cross-listed: (See French 420.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138615","CNST 422 - Topics in Italian Cinema","Cross-listed: (See Italian 422.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141583","CNST 423 - Themes and Genres in German Cinema","Cross-listed: See German 423."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=142046","CNST 431 - The Business of Cinema","Cross-listed: (See Art Four-Dimensional Arts 431.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141210","CNST 433 - History of Film and Modern and Contemporary Art","Cross-listed: (See Art History 433.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138616","CNST 434 - Hispanic Culture Through Film","Cross-listed: (See Spanish 434.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141211","CNST 435 - Narrative Filmmaking","Cross-listed: (See Art Four Dimensional Arts 435.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141212","CNST 436 - Video Art","Cross-listed: (See Art Four Dimensional Arts 436.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138617","CNST 465 - Latin American Film and Culture","Cross-listed: (See Spanish 465.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=142047","CNST 469 - Sexuality and Cinema","Cross-listed: (See Women, Gender, and Sexuality 469.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138618","CNST 482 - Special Topics in Global Cinema","Cross-listed: (See Modern Foreign Languages and Literatures 482.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138619","CNST 489 - Special Topics in Film","Cross-listed: (See English 489.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138620","CNST 510 - Special Topics"," "
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138621","CNST 582 - Special Topics in Global Cinema","Cross-listed: (See Modern Foreign Languages and Literatures 582.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138467","CE 472 - Steel Design","Design of plate girders and composite beams. Consideration of members subjected to combined stresses. Design of a typical framed building including connections."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138468","CE 474 - Reinforced Concrete Design","Design of continuous beams, floor slabs, columns with combined axial loads and bending, and footings. Design for torsion."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138469","CE 485 - Principles of Hydrogeology","Cross-listed: (See Geology 485.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138470","CE 500 - Thesis",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138471","CE 502 - Registration for Use of Facilities","Required for the student not otherwise registered during any semester when student uses university facilities and/or faculty time before degree is completed."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138472","CE 521 - Pavement Design","Empirical and theoretical based methods of pavement design and analysis, strengthening existing pavements, pavement distress and economical design alternatives."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138473","CE 522 - Mix Design for Asphaltic and Portland-Cement Concrete","Aggregate properties and tests, asphalt binder properties and tests, mix design methods for asphaltic mixtures, hot-mix asphalt (HMA) mixture production and construction, Portland-cement concrete (PCC) mix design, additives and admixtures for PCC, special types of PCC, PCC production and construction."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138474","CE 525 - Pavement Materials Characterization","Material modeling, laboratory and in-situ characterization of unbound granular, stabilized base, hot-mix asphalt mixtures, Portland cement concrete, and other paving materials; performance prediction for flexible and rigid pavements."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141388","CE 529 - Application of Linear Algebra in Engineering Systems","Cross-listed: (See Chemical and Biomolecular Engineering 529)."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138475","CE 530 - Advanced Soil Mechanics","Implications of surface charge for fine-grained soils. Force balance and effective stress. Shear strength and stress-strain behavior of sands and clays. Stresses in a soil mass, stress paths, and stress-strain relationships. Capillarity, unsaturated soil, one- and two-dimensional flow for anisotropic and stratified soils, consolidation theory, drained and undrained behavior."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138476","CE 531 - Soil Stabilization","Mechanical stabilization of soils by compaction, drainage, and blending; chemical stabilization of soils with admixtures, waterproofing and modifying soils and additives. Reinforced earth and stabilization with geosynthetics."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=142487","CE 532 - Soil Slope Stability Analysis","Principles of limiting equilibrium, infinite slopes, design of soil slopes using Swedish circle method, Ordinary method of slices, Bishop methods, Spencer method, Chen and Morgenstern method, and an introduction to other slope stability methods. Influence of drawdown and seepage on slope stability, slope stabilization techniques, slope monitoring methods, and introduction to rock slope stability."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138477","CE 535 - Advanced Foundations and Retaining Structures","Site investigation and characterization, analysis and design of deep foundations, sheet piles, retaining structures for bridge abutments and deep excavation, and deep foundations in rock and liquefiable soils. Approaches include allowable working stress, load and resistance factor design, and the use of modern numerical modeling tools."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138478","CE 538 - Finite Element Applications in Geotechnical Engineering","Application of finite element method to typical problems in geotechnical engineering. Confined and unconfined flow through porous media; two-dimensional stress and strain; two-dimensional elements; representation of nonlinear soil behavior with elastic and elastic-plastic models. Taught concurrently with 561."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138479","CE 539 - Geotechnology Seminar","Seminar topics in geotechnical and geological engineering. Research contributions and case histories by graduate students and engineers and scientists from surrounding community."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141383","CE 547 - Design of Railway Transportation Systems","Basic principles of rail way transportation, track behavior and design, geometric design of railway lines and terminals, train performance, railway signaling and communications, capacity and operations analysis."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141864","CE 548 - Sustainable Transportation","Sustainability in the context of the transportation system including all aspects of sustainability that focus on environment, equity, and economy. Relative merits of transportation demand management, technologies, land use, and alternative fuels are compared. For the environmental analysis, a full life cycle accounting approach, teaching specific approaches, data, and tools to assess environmental impacts through all phases of vehicles, fuels, and infrastructure life cycles."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138483","CE 550 - Transportation Seminar","Seminar topics in transportation engineering. Research contributions and case histories by graduate students and engineers and scientists from the professional community."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138484","CE 551 - Traffic Engineering: Characteristics","Characteristics of human, vehicle, and roadway in transportation system; microscopic and macroscopic traffic models; elements of transportation/highway safety."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138485","CE 552 - Traffic Engineering: Operations","Operation and management of the surface transportation system including freeways and arterials; traffic control systems including traffic signal design and operation; traffic control devices including signing and markings."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138486","CE 553 - Geometric Design and Layout of Roadways and Community Facilities","Functional and geometric design and rural and urban roads of all classes; subdivision layout; configuration of urban roads of all classes; techniques for access control; freeway interchanges and street intersections; and parking."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138487","CE 554 - Public Transit Planning and Operations","Characteristics of transit modes – conventional, informal, and paratransit; operational design of transit services: route planning and scheduling; cost analysis; traveler behavior; performance evaluation; data collection methods; organization and financing."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138488","CE 556 - Traffic Crash Reconstruction and Analysis","Data collection and analysis as basis for accident prevention on control programs; roadside hardware design and crash testing."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141865","CE 557 - Transportation Policy and Economics","An overview of US transportation policy development, regulations, institutions, and finance mechanisms for surface transportation. Behavioral and microeconomic concepts related to transportation, including firm and consumer behavioral theory and application, pricing and regulatory strategies to shift behavior to meet welfare objectives. How transportation policy is developed and how economic principles shape transportation systems."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138489","CE 558 - Transportation Planning Models","Transportation planning process and travel patterns, data collection, trip generation, trip distribution, mode split, and traffic assignment. Applications of travel demand modeling. Proposing transportation alternatives and evaluation. Social, economic, and environmental impacts of transportation. Innovative travel demand modeling techniques."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141866","CE 559 - Transportation Safety","Transportation safety defined from a multi-disciplinary perspective and characterized by crashes, injuries and deaths. Significant challenges to transportation safety are identified. Environmental, roadway, vehicle, and human factors involved in crashes are explored using descriptive analysis and advanced modeling/simulation techniques.  Discussion of current state-of-the-practice in Highway Safety Manual."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141867","CE 560 - Advanced Structural Mechanics","Fundamentals of solid and structural mechanics. The tensorial nature of stress and strain and their principal governing equations.  Description of boundary value problems and basic analytical solution techniques for two dimensional problems (planar elasticity). Failure theories. Energy principles relevant to the finite element method. Selected applications and advanced topics for structural materials."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138490","CE 561 - Finite Element Applications in Structural Engineering","Application of finite element method to typical problems in structural engineering. Truss, beam and plate elements; two-dimensional stress and strain; two-dimensional elements; representation of nonlinear material behavior with elastic and elastic-plastic models. Taught concurrently with 538."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138491","CE 562 - Structural Systems","Structural system analysis and design; dead, live, wind, and earthquake loads on buildings; vertical and lateral load resisting systems; use of computers in analysis and design."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=142488","CE 563 - Fiber Reinforced Composite Materials and Mechanics","Underlying concepts of fiber reinforced composite materials manufacturing and structural performance. Topics include: Basic Concepts, Materials, and Processes; Elastic Behavior – Micromechanics; Strength of Unidirectional Lamina –Micromechanics; Strength of Unidirectional Lamina-Macromechanics; Elastic Behavior of Multidirectional Laminates; Overview on Hygrothermal Effects and Residual Stress."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138492","CE 565 - Structural Dynamics","Analysis of free and forced vibrations, and transient response of structures having many degrees of freedom; elastoplastic behavior considered for structural systems; earthquake design and response of structures."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138493","CE 571 - Behavior of Steel Structures","Behavior of structural steel members due to static and fatigue loading; relation between research results and current specifications for design."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138494","CE 573 - Prestressed Concrete","Properties of prestressing materials; methods of pretensioning and posttensioning; analysis and design of simple and continuous beams and slabs."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138495","CE 574 - Behavior of Reinforced Concrete Members","Moment-curvature and load-deflection relationships for reinforced concrete beams; combined bending and axial load; shear and torsion; relation between research results and specifications for design."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138496","CE 576 - Masonry Design","Clay and concrete masonry materials; unreinforced masonry design; reinforced masonry design; seismic behavior of masonry structures."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138480","CE 581 - Construction Estimating","Comprehensive coverage of construction project cost estimation including quantity take-off, associated market pricing conditions, and the techniques used for assessing cost of labor, material, and equipment."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138481","CE 582 - Construction Scheduling","Comprehensive coverage techniques used to schedule and deliver construction projects using Gantt charts, critical path management (CPM), program evaluation and review technique (PERT), and cash flow analysis, including associated software packages."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138482","CE 583 - Building Information Modeling for Construction","Building information modeling (BIM) from perspectives of technology and building practice including the building or infrastructure lifecycle stages of planning, design, pre-design, construction, and operations."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141632","CE 584 - Construction Conflicts, Claims, and Disputes","Detailed analysis of the different techniques used to analyze and mitigate conflicts, claims, and disputes in civil engineering projects as related to schedule delays, extension of time, prolongation costs, liquidated damages, and others."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138497","CE 590 - Special Problems in Civil Engineering",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138498","CE 595 - Special Topics","Problems and topics related to current developments in field."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138499","CE 600 - Doctoral Research and Dissertation",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141384","CE 630 - Constitutive Behavior of Geomaterials","Stress and strain tensors, ideal elastic behavior, stress paths, soil plasticity and failure criteria including one parameter and two parameters models, critical state soil mechanics, modified Cam clay model, stress-dilatancy theory."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141385","CE 632 - Advanced Laboratory and In Situ Testing of Soil","Data acquisition and control systems, instruments for measuring electric signals, transducers and sensors, insitu measurements of strain, earth pressure, pore pressure, temperature, deformation, load-deformation behavior (static and seismic methods), 1D and CRS consolidation, swelling pressure and percent free swell, measurement of hydraulic conductivity using flexible wall permeameter, UU and CU triaxial (isotropic and Ko-consolidation), CPT, SPT, pressuremeter, vane shear test, dilatometer."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141386","CE 633 - Soil and Structural Dynamics","Vibration of elementary systems in time and frequency domain considering multi-degrees of freedom system of damped and undamped cases. Foundation vibration theory based on coupled oscillations and related design considerations. Wave propagation theory and layered media. Response of a site/structure/system to dynamic loading and soil liquefaction."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141387","CE 634 - Engineering Soil Characteristics and Behavior","Nature of soils and its influence on soil behavior.  Soil composition, particle characteristics, characteristics of particulate media, the influence of a polar fluid, conduction and diffusion phenomena, volume change behavior, strength/deformation behavior, and applications of physico-chemical principles in soil engineering."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138500","CE 651 - Analysis Techniques for Transportation Systems I","Topics on mathematical, statistical, operations research, or computer science techniques that may be applied to modeling and analysis of transportation systems."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138501","CE 652 - Analysis Techniques for Transportation Systems II","Advanced topics of application of mathematical, statistical and computer science techniques in modeling and analysis of transportation systems."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141868","CE 653 - Intelligent Transportation Systems","Examine how Intelligent Transportation Systems (ITS), including connected and automated vehicles, can enhance mobility, safety, and the environment. ITS apply information and communication technologies in transportation. Systems engineering approach and modeling/simulation methodologies applied to ITS, connectivity and automation, ITS deployment and transportation operations, transportation system management, traveler response to technologies and information, ITS planning, evaluation, and institutional issues."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141709","CE 671 - Behavior of Bridges and Buildings","Behavior, analysis and design of decks, girders, columns, and composite members subjected to static and dynamic loading."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138502","CE 674 - Behavior of Reinforced Concrete Beams and Slabs","Strength and behavior of statically indeterminate reinforced concrete beams and frames; limit analysis; behavior, analysis, and design of reinforced concrete slabs: yield-line theory, finite element solutions, and ACI Code Method."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141633","CE 680 - Information Technology for Building and Infrastructure Systems","Concepts, approaches, and implementation issues associated with information technology for buildings and infrastructure systems. Topics include data sensing and analysis, and object oriented programming."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141634","CE 681 - Rating and Analysis of Sustainable Infrastructure Systems","Assessment of the impact of civil infrastructure on societal sustainability using life-cycle assessment, systems analysis, modeling and simulation, and economic valuation.  Applications in mitigation and sustainability rating systems."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138503","CE 691 - Special Topics in Civil Engineering","Selected advanced problems of current interest."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138566","CLAS 401 - Greek Poetry","Epic, lyric, drama. Authors vary."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138567","CLAS 402 - Greek Prose","History, philosophy, and oratory. Authors vary."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138568","CLAS 405 - Selected Readings from Greek Literature","For advanced students in Greek. The study of plays, historical writings, and poetry of ancient Greece in the original Greek."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138569","CLAS 406 - Selected Readings from Greek Literature","For advanced students in Greek. The study of plays, historical writings, and poetry of ancient Greece in the original Greek."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138570","CLAS 414 - Cicero and Techniques of Latin Prose Composition","For advanced students in Latin. Practice in prose composition, the writings of Cicero the model."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138571","CLAS 431 - Selected Readings from Latin Literature","For advanced students in Latin. Oratory, historical writings, poetry of ancient Rome in the original Latin."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138572","CLAS 432 - Selected Readings from Latin Literature","For advanced students in Latin. Oratory, historical writings, poetry of ancient Rome in the original Latin."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138573","CLAS 435 - Medieval Latin","Selected readings from the Latin prose and poetry of medieval Europe."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138574","CLAS 436 - Cities and Sanctuaries of the Greek and Roman World","Major cities and sanctuaries in Greece, the Greek colonies, and the Roman Empire. Approach is archaeological, focusing on physical evidence – landscape, architecture and artifacts – as well as description by ancient authors. Cities include various types: planned and unplanned, seaports, caravan centers, government and commercial centers. The sanctuaries also vary in function, including prophetic centers, athletic centers, theater centers, and healing centers."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138575","CLAS 441 - Special Topics in Classical Civilization","Topics in art, literature, religion, and society of Greece and Rome."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138576","CLAS 442 - Archaeology of the Prehistoric Aegean","Survey of the archaeology and art of the Aegean from the earliest human presence to the end of the Mycenaean civilization (ca. 3000000 - 1050 BCE). Highlights include Early Cycladic civilization with its abstract, almost “modern” art, the rise and decline of Minoan and Mycenaean complex societies, the wall paintings of Thera (the “Pompeii” of the Bronze Age), and Troy. Emphasis on anthropological and art-historical approaches. Writing-emphasis course."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138577","CLAS 443 - Archaeology and Art of Ancient Greece","Survey of the archaeology and art of Greece and the Greek-speaking areas from the period of Dark Age villages through the rise of the polis, the Golden Age of Pericles, and the establishment of powerful Hellenistic kingdoms after the conquests of Alexander the Great (c. 1050–30 BCE). Achievements in architecture, sculpture, vase painting, and minor arts seen in the context of changes in society as well as developments in Greek philosophy and thought. Archaeological evidence for daily life, economy, and political institutions. Writing-emphasis course."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138578","CLAS 444 - Archaeology and Art of Ancient Italy and Rome","Survey of the archaeology and art of ancient Italy and the Roman world from prehistoric times to the fall of the Roman Empire (ca. 1000 BCE – 476 CE). Highlights include Etruscan culture and multiculturalism in early Italy; the development of Roman architecture, art, and urban planning; art and architecture used for political propaganda; Roman cosmopolitan culture and imperialism; theory and method in Roman archaeology. Writing-emphasis course."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138579","CLAS 445 - Ancient and Medieval Seafaring","Survey of seafaring in the Mediterranean and northern Europe from its very beginning, c. 11,000 BCE, until the late Middle Ages. Discussion of shipwrecks, iconographic evidence, and texts. Emphasis on ship construction and the evidence it provides about seafaring, naval warfare, technology, the exploitation of natural resources, levels of labor, social differences in society, and changes in the economy."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138580","CLAS 562 - Special Topics in Mediterranean Archaeology","Selected topics in archaeology or art of the prehistoric Aegean, historic Greece or Rome. Lectures, discussions, student presentations, and papers."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138581","CLAS 565 - Graduate Seminar in Ancient Mediterranean Civilization","Theoretical and practical issues in the civilizations of the prehistoric Aegean or historic Greece. Study and discussions conducted in seminar format. Emphasis on developing students’ skills in research and oral as well as written presentation."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138582","CLAS 571 - Special Topics in Medieval Literature","Selected topics in Medieval Latin literature. Discussions, student presentations, examinations, papers."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138583","CLAS 572 - Latin Paleography and Book Culture in the Middle Ages I","Introduction to the Latin hands used in Western Europe from the Roman through the Humanistic period. Focuses on identifying and dating hands and on transcribing them accurately."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138584","CLAS 573 - Latin Paleography and Book Culture in the Middle Ages II","Continuation of 572."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138585","CLAS 591 - Foreign Study"," "
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138586","CLAS 592 - Off-Campus Study"," "
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138587","CLAS 593 - Independent Study"," "
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=138455","CCI 501 - Orientation to Graduate Study","Overview of the communication and information discipline. Orientation to resources needed for successful graduate study."
